SapBasicMatNum,Crop,CropType,Phase,MdId,MpgDesc,MarketProductName,WorldArea,xabci
10771397,CUCUMBER,,5C,d848c955-f80d-41a9-aca5-79d86b8493ff,"HYB CUCUMBER, PK",NATASJA,EMEA,
10834335,CUCUMBER,,5C,991f1a1f-0ffa-464f-9a70-407f57948b73,"HYB CUCUMBER, PK",JOURNEY 88 + SIRE R 12,AMPAC,
10764462,CUCUMBER,,5C,31bca839-c8c2-4fee-9475-eaaf15140613,"HYB CUCUMBER, SL",BURPLESS SUPREME 88+PS 1918 12,EMEA,
10762664,CUCUMBER,,5C,b1fc8e26-347a-4747-bb91-a50c92592b7a,"HYB CUCUMBER, SL",SALAD BUSH,AMPAC,
10799749,CUCUMBER,,5C,2b5fe0e8-2eab-4a5f-bc0e-839937f84f7d,"HYB CUCUMBER, SL",ROCKINGHAM 85 + PS 101695 15,AMPAC,
10811228,CUCUMBER,,5C,e95d7043-df85-4d8f-8350-75756c160f4c,"HYB CUCUMBER, SL",INDIO,AMPAC,
10792106,CUCUMBER,,5C,,"HYB CUCUMBER, SL",THUNDERBIRD,AMPAC,
10762610,CUCUMBER,,5C,83483a22-79a4-4243-9a3f-e4116556cc74,"HYB CUCUMBER, SL",BAHI,EMEA,
10764462,CUCUMBER,,5C,3cc63d77-e696-407a-8756-d642ec51b74c,"HYB CUCUMBER, SL",BURPLESS SUPREME 88+P76 12,AMPAC,
10792102,CUCUMBER,,5C,b6c4a251-1a7a-43f4-aa60-cc0a92990af0,"HYB CUCUMBER, SL",DASHER II 80 + PS 109188 20,AMPAC,
10815792,CUCUMBER,,5C,,"HYB CUCUMBER, SL",MALINI,ASIA,
10845845,CUCUMBER,,5C,ba4a412a-e807-4489-bd74-8ed89816005e,"HYB CUCUMBER, SL",CONQUISTADOR,AMPAC,
10767636,CUCUMBER,,5C,63603b6a-a8df-4954-823a-ee6df1e4381d,"HYB CUCUMBER, SL",AROU,EMEA,
10822316,CUCUMBER,,5C,ff63a4e3-9ba3-4b08-91c0-d35d353e74d3,"HYB CUCUMBER, SL",SAAINE F1,EMEA,
11488046,CUCUMBER,,5C,38665a25-ad15-47d0-b41f-8b3e3c479295,"HYB CUCUMBER, SL",CONCORD F1,EMEA,
10834021,CUCUMBER,,5C,50b1db81-7f8c-4c84-a991-824815f0ff44,"HYB CUCUMBER, SL",THUNDER 85+PS109188 15,AMPAC,
10839222,CUCUMBER,,5C,6e276932-c55e-42c7-8474-b43ad3b44985,"HYB CUCUMBER, SL",EMPARATOR 88+226-POLL 12,EMEA,
30096515,CUCUMBER,,5C,10ae4cb9-4dd5-4e3f-873b-8582e9c435d4,"HYB CUCUMBER, SL",SVCS0025,AMPAC,
10764347,CUCUMBER,,5C,,"HYB CUCUMBER, SL",RS 03471143,ASIA,
10826304,CUCUMBER,,5C,69947107-ce83-4df4-b50d-b8987a9d9249,"HYB CUCUMBER, SL",EXOCET 80 + PS 101695 POLL 20,AMPAC,
10826304,CUCUMBER,,5C,110c6e1d-1717-479e-88c7-06b246042179,"HYB CUCUMBER, SL",ROHINI,ASIA,
10838577,CUCUMBER,,5C,1105093b-ad73-4c34-b936-ddd330f8d4e0,"HYB CUCUMBER, SL",DARLINGTON 88+CONQUISTADOR 12,AMPAC,
10892752,EGGPLANT,,5C,,HYB EGGPLANT,MIRABELLE,EMEA,
11176494,EGGPLANT,,5C,,HYB EGGPLANT,SCORPIO,EMEA,
11206946,EGGPLANT,,5C,266c0535-dd52-45e7-92ed-4852e2563c4d,HYB EGGPLANT,BELEN,EMEA,
11176494,EGGPLANT,,5C,184e730b-c0b9-4043-a186-1c1b80575391,HYB EGGPLANT,SCORPIO,AMPAC,
10907903,EGGPLANT,,5C,f12777c0-7a1c-4716-a16d-07d7d7423eb4,HYB EGGPLANT,PX-114696,EMEA,
10757694,EGGPLANT,,5C,eedf97e9-7a0e-4cc7-acd7-caf6fbfa2d2d,HYB EGGPLANT,BLACKNITE MEJORADA,AMPAC,
10783518,EGGPLANT,,5C,2763c88a-4338-4bc6-9a3a-4a7006ea2f01,HYB EGGPLANT,MOROCHA,AMPAC,
10806604,EGGPLANT,,5C,dad09648-6496-4a4e-ab9a-0027153f2965,HYB EGGPLANT,FAIRY TALE,AMPAC,
11172612,EGGPLANT,,5C,33676bb4-2055-46f9-9158-109d38f719ce,HYB EGGPLANT,DREAM,EMEA,
11750115,FENNEL,,5C,2da57fe8-de97-470d-85aa-9eed301776fb,HYB FENNEL,SV5057FM,EMEA,
10789081,LEEK,,5C,d03d53cd-e9a3-43d3-bb57-decec0c64ee5,HYB LEEK,VOLTA,EMEA,
11992971,LEEK,,5C,42c02a8b-c42a-42c1-bb9c-1987999098ba,HYB LEEK,GOSTAR,EMEA,
12351495,LEEK,,5C,,HYB LEEK,SVZL2452,EMEA,
12199721,LEEK,,5C,84f6eeb7-9ef9-410f-b8b7-5f171dd67334,HYB LEEK,VARNASTAR,EMEA,
10789081,LEEK,,5C,d147af19-edc6-47d5-a73a-25f5c022c24b,HYB LEEK,VOLTA,ASIA,
10868965,MELON,,5C,2eb43fd0-93e7-4ff6-aae3-de1362be7d88,HYB MELON,ELPASO,ASIA,
11137481,MELON,,5C,,HYB MELON,EDECOS,EMEA,C
10791185,MELON,,5C,7ddc1a5f-5572-40a8-8693-840ec21db8bb,HYB MELON,MUNA,EMEA,
10784032,MELON,,5C,f8cb1693-0e99-493f-a5dd-67d757d4f7aa,HYB MELON,AMBROSIA HYB,AMPAC,
12170086,MELON,,5C,b7622e16-008c-42ba-a90c-d8abcc4dda98,HYB MELON,SV4441ML,EMEA,
12335998,MELON,,5C,f5bbd775-6fd4-4a3a-955d-2630a3004633,HYB MELON,SADOK,EMEA,
11141854,MELON,,5C,,HYB MELON,DIJLA,EMEA,C
11145005,MELON,,5C,,HYB MELON,CENTRO,EMEA,C
11143512,MELON,,5C,,HYB MELON,STARPLUS,EMEA,C
11978584,MELON,,5C,,HYB MELON,SV7484MA,ASIA,C
11978584,MELON,,5C,,HYB MELON,SV7484MA,EMEA,C
11976140,MELON,,5C,477314d4-587d-4d6d-b853-8f733a519563,HYB MELON,SV7881ML,AMPAC,
12539292,MELON,,5C,,HYB MELON,FLAVOR JOURNEY,AMPAC,C
11144043,MELON,,5C,77535f3c-fffc-4646-b6d0-c65577e3ab01,HYB MELON,BADR,EMEA,
11976140,MELON,,5C,72ede135-d70f-4c3b-8b89-5f8976a73e7e,HYB MELON,SV7881ML,EMEA,
11728318,MELON,,5C,611c3acc-3726-4344-9081-8bc99be75779,HYB MELON,SV9424ML,EMEA,
10762662,MELON,,5C,fd443a59-080b-4b3f-915f-80b295e5c693,HYB MELON,BURPEE HYBRID PMT,AMPAC,
12174656,MELON,,5C,,HYB MELON,HIRA,EMEA,C
11978584,MELON,,5C,,HYB MELON,SV7484MA,AMPAC,C
10797744,MELON,,5C,3a368162-9a0c-445c-a20e-29d600d3d29c,HYB MELON,SATURNO,AMPAC,
11203247,MELON,,5C,ab314c3d-d338-4494-b626-4eed38f5de81,HYB MELON,GIORILLO,EMEA,
10868965,MELON,,5C,746dfe61-78d9-4809-a17e-172f392e5fe8,HYB MELON,BURPEE 00450,AMPAC,
11976140,MELON,,5C,,HYB MELON,SV7881ML,ASIA,
10797744,MELON,,5C,d99f6f17-1620-44f2-bd66-d877de6a7bed,HYB MELON,CLASSIQUE,ASIA,
12293408,MELON,,5C,ff48d456-59f9-4801-ad21-08b90473ff67,HYB MELON,SUGARLUP,EMEA,
12539292,MELON,,5C,,HYB MELON,FLAVOR JOURNEY,ASIA,C
12647392,MELON,,5C,,HYB MELON,SVMP8486,EMEA,C
11492883,MELON,,5C,52843dee-ec59-4625-a263-022d9f2e895c,HYB MELON,SV5448ML,EMEA,
11968266,MELON,,5C,c272638c-f9df-462f-b3d4-40af46482bd1,HYB MELON,SV5133MG,EMEA,
12335379,MELON,,5C,44eeaf50-383b-40bf-952f-947e32c7a967,HYB MELON,SUN BLUSHED,AMPAC,
11425585,MELON,,5C,36fbc5f1-6247-4224-9747-0259bd1d8209,HYB MELON,SV2845MG,EMEA,
12169414,MELON,,5C,,HYB MELON,VERDASCO,EMEA,C
10757908,MELON,,5C,47835f2a-03da-423d-9d8a-452275de1791,HYB MELON,ORANGE COUNTY,AMPAC,
10828870,MELON,,5C,152ad99a-ff57-4a92-8570-3715d818830b,HYB MELON,SANTA FE,AMPAC,
12335379,MELON,,5C,948ba3b2-7fb7-41e5-a2de-c03e3a0da2a5,HYB MELON,SUN BLUSHED,ASIA,
12174969,MELON,,5C,3ceb5a2e-dd7e-4a03-837e-2d313cc93076,HYB MELON,SV1376MA,EMEA,
11624769,MELON,,5C,,HYB MELON,SV1044MF,AMPAC,
11137453,MELON,,5C,13adadb9-d655-41c9-830c-2cbfdce96bf0,HYB MELON,MC LAREN,AMPAC,
10800833,MELON,,5C,a0bd9801-bd97-418e-a57f-7d3c46312f42,HYB MELON,NAGHAM F1,EMEA,
10815684,MELON,,5C,8dc7f7a4-c3d6-4f8a-b756-fa6b7c4ac244,HYB MELON,HY-MARK,AMPAC,
11728502,MELON,,5C,d3941f08-a56c-4b44-9181-be2df82b5ee2,HYB MELON,SV6203MP,EMEA,
12922292,MELON,,5C,,HYB MELON,ROCHESTER,EMEA,B
12472665,MELON,,5C,4c2ed6e7-4407-43e5-9dee-4cd1d27161cf,HYB MELON,SVMC7244,EMEA,
10834816,MELON,,5C,170ea17e-8e28-4517-a91c-84779d3627ef,HYB MELON,GANZO,EMEA,
11143510,MELON,,5C,,HYB MELON,SAWADI,EMEA,C
10828870,MELON,,5C,5ca45711-7471-4ba6-bad9-c419db083a63,HYB MELON,GLACIER,ASIA,
11658495,MELON,,5C,fba31ed9-1875-42ef-9607-efa42d6a0ef2,HYB MELON,SV3641MG,EMEA,
11165054,MELON,,5C,8cd64d26-3d93-4b74-8b3f-785754a3ef77,HYB MELON,DRG 3228,AMPAC,
10782150,ONION,,5C,,"HYB ONION, LONG DAY",EX 07716000,AMPAC,
10928193,ONION,onion_croptype_normal,5C,557366d4-a3e4-4e30-b25f-12282200d3b2,"HYB ONION, LONG DAY",EX 07714593,EMEA,
10901096,ONION,,5C,,"HYB ONION, LONG DAY",FORTRESS,AMPAC,
10928193,ONION,onion_croptype_normal,5C,f8d6ec40-b68b-4e2d-a376-2d0ba936776b,"HYB ONION, LONG DAY",EX 07714593,ASIA,
10814788,ONION,,5C,db16af11-0611-4dc9-b359-64470638b7f6,"HYB ONION, LONG DAY",LASALLE,AMPAC,
12514046,ONION,onion_croptype_normal,5C,,"HYB ONION, LONG DAY",TACANA,EMEA,
11467450,ONION,,5C,,"HYB ONION, LONG DAY",SV6672NW,AMPAC,
10894847,ONION,onion_croptype_normal,5C,c563d54b-14e5-4f2d-b3fc-652cc58191d1,"HYB ONION, LONG DAY",MISSISSIPPI,EMEA,
12186141,ONION,onion_croptype_normal,5C,97138869-c857-4ef1-acb2-2947e76ea6e9,"HYB ONION, LONG DAY",POCONO,AMPAC,
11243508,ONION,onion_croptype_normal,5C,,"HYB ONION, LONG DAY",SV6646NW,AMPAC,
11243508,ONION,onion_croptype_normal,5C,,"HYB ONION, LONG DAY",SV6646NW,EMEA,
12186141,ONION,onion_croptype_normal,5C,94eaba14-9b1f-4840-bfee-a28cb3b1848d,"HYB ONION, LONG DAY",POCONO,EMEA,
10808416,ONION,onion_croptype_normal,5C,,"HYB ONION, LONG DAY",BARBARO,EMEA,
12186141,ONION,onion_croptype_normal,5C,a8b8d3f2-5101-4eda-ac19-ca45af6891e9,"HYB ONION, LONG DAY",POCONO,ASIA,
12514046,ONION,onion_croptype_normal,5C,,"HYB ONION, LONG DAY",TACANA,ASIA,
11243508,ONION,onion_croptype_normal,5C,,"HYB ONION, LONG DAY",SV6646NW,ASIA,
11243500,ONION,onion_croptype_normal,5C,,"HYB ONION, LONG DAY",SV4643NT,AMPAC,
11239261,ONION,onion_croptype_normal,5C,,"HYB ONION, LONG DAY",PX 07713119,EMEA,
11466201,ONION,onion_croptype_normal,5C,fa9cf1fd-650e-4a61-a0e5-8e995faaf166,"HYB ONION, LONG DAY",SV4053NU,EMEA,
10894847,ONION,onion_croptype_normal,5C,d44c928e-9564-45b8-bb99-f771799eac6e,"HYB ONION, LONG DAY",MISSISSIPPI,AMPAC,
10928193,ONION,,5C,31974f2e-1a83-4b90-8c76-e2aceffb6db3,"HYB ONION, LONG DAY",EX 07714593,AMPAC,
10808416,ONION,onion_croptype_normal,5C,ed1d0a92-3bea-485a-b2a9-fa366283b6bd,"HYB ONION, LONG DAY",BARBARO,AMPAC,
11243500,ONION,onion_croptype_normal,5C,,"HYB ONION, LONG DAY",SV4643NT,ASIA,
11585442,ONION,onion_croptype_normal,5C,7cca8ee1-1e38-4ea8-a92d-f330428ec84f,"HYB ONION, MID DAY",KORIMAKO,EMEA,
10761828,ONION,,5C,cde1b79d-5a95-4f6d-8238-b88a9805f089,"HYB ONION, MID DAY",WAIKATO,ASIA,
10818024,ONION,onion_croptype_normal,5C,33248fe8-90fd-47c3-876a-efbfeb2aee67,"HYB ONION, MID DAY",PEREZ,ASIA,
10818024,ONION,onion_croptype_normal,5C,0e61a964-9137-4735-8413-d37bf51fcd0f,"HYB ONION, MID DAY",PEREZ,EMEA,
11585442,ONION,onion_croptype_normal,5C,bd81187e-c5ed-4497-ba12-0ab0a7db5113,"HYB ONION, MID DAY",KORIMAKO,ASIA,
12101890,ONION,,5C,,"HYB ONION, MID DAY",SVNH9463,ASIA,
10815630,ONION,onion_croptype_normal,5C,51e5b1f9-8d81-48a8-8f0d-3874d9fc1b8d,"HYB ONION, RIJNBURGE",BARITO,EMEA,
10758156,ONION,onion_croptype_normal,5C,121335a5-71ea-46a1-b67c-b6e03ae6719f,"HYB ONION, RIJNBURGER",BENNITO,EMEA,
10825828,ONION,onion_croptype_normal,5C,b50f35ce-50cc-4882-9557-20bace165948,"HYB ONION, SHORT DAY",CIRRUS,AMPAC,
11967194,ONION,onion_croptype_normal,5C,,"HYB ONION, SHORT DAY",HOSHI,AMPAC,
11297115,ONION,onion_croptype_normal,5C,147af2cf-abef-4404-a188-1d423cc8ca49,"HYB ONION, SHORT DAY",SV4043NM,AMPAC,
10780160,ONION,onion_croptype_normal,5C,917b88cf-e737-43e0-b09d-a181347e5112,"HYB ONION, SHORT DAY",AKAMARU,ASIA,
11967194,ONION,onion_croptype_normal,5C,78ae7779-9454-4c12-99e0-5c3f80030b24,"HYB ONION, SHORT DAY",HOSHI,EMEA,
11297115,ONION,onion_croptype_normal,5C,f4e499b2-4363-4579-a996-254673ce9214,"HYB ONION, SHORT DAY",SV4043NM,EMEA,
10904982,ONION,onion_croptype_normal,5C,eed55fa3-4df8-4797-996e-bfa4ebc145da,"HYB ONION, SHORT DAY",COUGAR,AMPAC,
12295233,ONION,,5C,,"HYB ONION, SHORT DAY",SWEET MAGNOLIA,AMPAC,
11915530,ONION,onion_croptype_normal,5C,,"HYB ONION, SHORT DAY",NOMAD,AMPAC,
10837995,ONION,onion_croptype_normal,5C,27df328a-735f-4c87-8e9b-9780fa266772,"HYB ONION, SHORT DAY",HYBRID EARLY WHITE F1,EMEA,
12295231,ONION,onion_croptype_sweet,5C,784cdd87-b850-49d0-a207-24f2ae4ac01c,"HYB ONION, SHORT DAY",SWEET AZALEA,AMPAC,
10825828,ONION,onion_croptype_normal,5C,b87474b6-5979-4e0f-b649-a72241b2b641,"HYB ONION, SHORT DAY",CIRRUS,EMEA,
10837995,ONION,onion_croptype_normal,5C,3bd36fa5-e756-49c3-8d2c-527ab8e1c278,"HYB ONION, SHORT DAY",STRATUS,AMPAC,
10780160,ONION,onion_croptype_normal,5C,813e8d21-3e13-44f7-a859-9c489ca54144,"HYB ONION, SHORT DAY",AKAMARU,AMPAC,
11297115,ONION,onion_croptype_normal,5C,661753b4-4c2e-437e-82be-c34ee8993522,"HYB ONION, SHORT DAY",SV4043NM,ASIA,
10812843,ONION,onion_croptype_normal,5C,3aa3dd56-c961-4a61-943f-0c504f41cc82,"HYB ONION, SHORT DAY",GOLDENEYE,AMPAC,
10757701,ONION,,5C,f4a3ff12-3236-4b68-bf70-be61b2cb9ffc,"HYB ONION, SHORT DAY",SAVANNAH SWEET,AMPAC,
10807692,ONION,onion_croptype_normal,5C,0a438b34-0973-4c87-bd7f-b3d0e7e24456,"HYB ONION, SHORT DAY",PECOS,AMPAC,
10817786,PEPPER,pepper_croptype_hot,5C,b831f160-3034-47f2-9652-fe18d73a1af2,"HYB PEPPER, HOT",TIME BOMB,AMPAC,
10785267,PEPPER,pepper_croptype_hot,5C,0d5535c2-3bde-4af9-93a5-3e3834090933,"HYB PEPPER, HOT",PS 11411037,EMEA,
10789139,PEPPER,pepper_croptype_hot,5C,,"HYB PEPPER, HOT",CHICHEN ITZA,AMPAC,
10769948,PEPPER,pepper_croptype_hot,5C,,"HYB PEPPER, HOT",RED SPICE CMS,ASIA,
10837924,PEPPER,pepper_croptype_hot,5C,a44a9cc7-e3ee-4885-b3e7-5531c4bf56e1,"HYB PEPPER, HOT",SHP 4884 CMS,ASIA,
10792912,PEPPER,pepper_croptype_hot,5C,,"HYB PEPPER, HOT",SITARA CMS,ASIA,
12742888,PEPPER,pepper_croptype_hot,5C,,"HYB PEPPER, HOT",SVHA3131,ASIA,
10763482,PEPPER,pepper_croptype_hot,5C,fd7300fb-995e-4c8d-af27-cf72433090b8,"HYB PEPPER, HOT",SAHUARO,AMPAC,
10916410,PEPPER,pepper_croptype_hot,5C,a36710a1-b976-4e72-a7d9-859e4e857452,"HYB PEPPER, HOT",PS 11435810,AMPAC,
10767983,PEPPER,pepper_croptype_hot,5C,,"HYB PEPPER, HOT",WONDER-HOT,ASIA,
10834252,PEPPER,pepper_croptype_hot,5C,,"HYB PEPPER, HOT",BLISTER,AMPAC,
10916408,PEPPER,pepper_croptype_hot,5C,,"HYB PEPPER, HOT",PX-11435807,AMPAC,
11067190,PEPPER,pepper_croptype_hot,5C,25236d79-f531-4c54-8bda-c80f96ee8ea3,"HYB PEPPER, HOT",SV8066HJ,AMPAC,
10765440,PEPPER,pepper_croptype_hot,5C,dd53c3c3-b39f-4a75-abc4-7bca34848d87,"HYB PEPPER, HOT",GARDEN SALSA SG,AMPAC,
10776278,PEPPER,pepper_croptype_hot,5C,7cfa360e-72c5-4322-baf2-fc500ae63a9a,"HYB PEPPER, HOT",RIO DE ORO,AMPAC,
20017137,PEPPER,pepper_croptype_hot,5C,,"HYB PEPPER, HOT",SOMBRERETE,AMPAC,
10784864,PEPPER,pepper_croptype_hot,5C,cf1ebd82-34b9-41fa-ae79-cb05dce36adb,"HYB PEPPER, HOT",HOT CHILLI,ASIA,
10834252,PEPPER,pepper_croptype_hot,5C,2ccb9e53-7e6d-481c-809c-09ae2d9501d5,"HYB PEPPER, HOT",CAPEL HOT,EMEA,
10831072,PEPPER,pepper_croptype_hot,5C,a05545bc-d45c-46af-92c4-088f12bb3956,"HYB PEPPER, HOT",SUPER CHILI,AMPAC,
10803328,PEPPER,pepper_croptype_hot,5C,,"HYB PEPPER, HOT",SV5232HY,AMPAC,
11214252,PEPPER,,5C,a704fdbb-d539-457a-a9e9-9405e52dd9dc,"HYB PEPPER, HOT",DON VICENTE,AMPAC,
10838616,PEPPER,pepper_croptype_hot,5C,84f39827-00be-4a13-9ef9-6c4352c7002d,"HYB PEPPER, HOT",VICTORIOSO,AMPAC,
12568114,PEPPER,pepper_croptype_hot,5C,69cc81c7-db57-464f-a51d-6cf45509291c,"HYB PEPPER, HOT",SVHA8913,ASIA,
12260426,PEPPER,pepper_croptype_hot,5C,8adedf86-4609-435f-ba41-ac335eeea8a1,"HYB PEPPER, HOT",SITARA GOLD,ASIA,
12276364,PEPPER,pepper_croptype_hot,5C,e889d17a-bc61-408c-bbf0-3d722d1a4fb9,"HYB PEPPER, HOT",TZOTZIL,AMPAC,
10764382,PEPPER,pepper_croptype_hot,5C,ec5fba67-7be8-4718-8f71-811fd9688a93,"HYB PEPPER, HOT",GUNTUR HOPE,ASIA,
12320480,PEPPER,pepper_croptype_hot,5C,,"HYB PEPPER, HOT",ELMALIK,EMEA,
10768313,PEPPER,pepper_croptype_hot,5C,b233f52a-4371-4bc5-adde-405ac9070cc6,"HYB PEPPER, HOT",VENCEDOR,AMPAC,
10763482,PEPPER,pepper_croptype_hot,5C,5af8b869-c57e-4cbd-8cd9-5fefa385310a,"HYB PEPPER, HOT",SAHUARO,EMEA,
10896951,PEPPER,pepper_croptype_hot,5C,55418db2-2e89-4223-97f4-45190119219d,"HYB PEPPER, HOT",SKY LINE 2,ASIA,
11203378,PEPPER,pepper_croptype_hot,5C,,"HYB PEPPER, HOT",WS-20044,EMEA,
11727774,PEPPER,,5C,04ee4798-daac-4c81-a1c7-1590d2e3bbd9,"HYB PEPPER, RTSTCK",HILFORT,EMEA,
12610594,PEPPER,pepper_croptype_sweet,5C,,"HYB PEPPER, SWEET",DEXTER,AMPAC,
10772554,PEPPER,pepper_croptype_sweet,5C,,"HYB PEPPER, SWEET",RIVERA,AMPAC,
10787813,PEPPER,pepper_croptype_sweet,5C,,"HYB PEPPER, SWEET",SUPREMO,AMPAC,
10768273,PEPPER,pepper_croptype_sweet,5C,1567c530-167b-433a-8d4c-742a5e4f63fe,"HYB PEPPER, SWEET",PIMIENTO ELITE,AMPAC,
11846948,PEPPER,pepper_croptype_sweet,5C,8aa5ac0c-ec89-4e0c-9038-9c1675560dd2,"HYB PEPPER, SWEET",SV4502PP,EMEA,
10759628,PEPPER,pepper_croptype_sweet,5C,71da86ed-ed82-4a1c-971e-9cc11630d345,"HYB PEPPER, SWEET",RED KNIGHT X3R,EMEA,
10764565,PEPPER,pepper_croptype_sweet,5C,6bee1707-c4f5-4eaa-a62d-58f657666971,"HYB PEPPER, SWEET",REVELATION,AMPAC,
10804371,PEPPER,pepper_croptype_sweet,5C,202ec160-58af-467d-8745-dd2e72486ff2,"HYB PEPPER, SWEET",PS 9927141,AMPAC,
10774587,PEPPER,pepper_croptype_sweet,5C,,"HYB PEPPER, SWEET",BX-02849070,AMPAC,
10763797,PEPPER,pepper_croptype_sweet,5C,,"HYB PEPPER, SWEET",PLATO,AMPAC,
11627626,PEPPER,pepper_croptype_sweet,5C,,"HYB PEPPER, SWEET",BRITO,EMEA,
12344161,PEPPER,pepper_croptype_sweet,5C,bf3e3bee-f68b-4bcc-8ce3-a28a70436e70,"HYB PEPPER, SWEET",PLAYMAKER,AMPAC,
10768672,PEPPER,pepper_croptype_sweet,5C,8b8da27c-a460-4860-b0bb-bea5b0e04692,"HYB PEPPER, SWEET",SOCRATES,EMEA,
12386996,PEPPER,pepper_croptype_sweet,5C,,"HYB PEPPER, SWEET",CARAVAGGIO,EMEA,
12607690,PEPPER,pepper_croptype_sweet,5C,69ea7cf0-827c-492f-8e4d-73269297098a,"HYB PEPPER, SWEET",BERKELEY,AMPAC,
10831391,PEPPER,pepper_croptype_sweet,5C,,"HYB PEPPER, SWEET",LIDO,EMEA,
10768493,PEPPER,pepper_croptype_sweet,5C,3f9001d4-4006-4e11-b24f-5ca28d52685b,"HYB PEPPER, SWEET",BX-09927864,EMEA,
10772554,PEPPER,pepper_croptype_sweet,5C,2876a8c2-e5ea-43e3-8bcf-9ca9b36aec18,"HYB PEPPER, SWEET",RIVERA,EMEA,
10764565,PEPPER,pepper_croptype_sweet,5C,d2bec55d-dbc8-43b2-9912-3d862de6606e,"HYB PEPPER, SWEET",REVELATION,EMEA,
10770652,PEPPER,,5C,0bf97a78-1071-479a-a6c5-36bdc3835aa5,"HYB PEPPER, SWEET",BOUNTY,ASIA,
12143211,PEPPER,,5C,,"HYB PEPPER, SWEET",LEMONCELLO,AMPAC,
10903998,PEPPER,pepper_croptype_sweet,5C,,"HYB PEPPER, SWEET",ITALRESS,EMEA,
10808525,PEPPER,,5C,987124c1-ab6d-45a2-8225-26382a3f2e22,"HYB PEPPER, SWEET",BS 02838720,EMEA,
12344161,PEPPER,pepper_croptype_sweet,5C,ca850e29-e139-4c15-ba36-f861919e0c9c,"HYB PEPPER, SWEET",PLAYMAKER,ASIA,
10906508,PEPPER,pepper_croptype_sweet,5C,,"HYB PEPPER, SWEET",KING ARTHUR,EMEA,
10783519,PEPPER,pepper_croptype_sweet,5C,57a84fd4-8e22-4c9c-b548-aea6372e10a6,"HYB PEPPER, SWEET",BISCAYNE,AMPAC,
11660204,PEPPER,pepper_croptype_sweet,5C,a0081694-4b7e-4bfd-b94f-971f0b03ba4a,"HYB PEPPER, SWEET",SV1215PB,EMEA,
10767879,PEPPER,pepper_croptype_sweet,5C,,"HYB PEPPER, SWEET",PS 09941819,ASIA,
10803341,PEPPER,pepper_croptype_sweet,5C,,"HYB PEPPER, SWEET",RAMIRO,AMPAC,
10770652,PEPPER,,5C,fc317403-d645-4788-af83-5b3860035e3f,"HYB PEPPER, SWEET",BOUNTY,AMPAC,
10791481,PEPPER,pepper_croptype_sweet,5C,3a869b46-dbc8-4b41-9881-21ca40d855c5,"HYB PEPPER, SWEET",TALA,EMEA,
10825983,PEPPER,pepper_croptype_sweet,5C,8c202ffb-7c45-4e3c-8f4d-a9bdaeae1ef8,"HYB PEPPER, SWEET",PX-09927370,ASIA,
10828355,PEPPER,pepper_croptype_sweet,5C,bbf66f0b-2b81-453b-9786-014818b8ebcc,"HYB PEPPER, SWEET",QUETZAL,AMPAC,
10774587,PEPPER,pepper_croptype_sweet,5C,b999c4d0-abdc-4dcc-8e20-e68eb571d708,"HYB PEPPER, SWEET",BX-02849070,EMEA,
10763797,PEPPER,pepper_croptype_sweet,5C,,"HYB PEPPER, SWEET",PLATO,EMEA,
10768672,PEPPER,pepper_croptype_sweet,5C,c7690afb-43ce-40db-8bdc-af76f0e8aa2f,"HYB PEPPER, SWEET",SOCRATES,AMPAC,
11207389,PEPPER,pepper_croptype_sweet,5C,09ded4db-11b4-4e88-a0e0-b3950c4a51d0,"HYB PEPPER, SWEET",PISMO,AMPAC,
12610594,PEPPER,pepper_croptype_sweet,5C,62648aac-e36b-4b10-967c-d8ab4febb482,"HYB PEPPER, SWEET",DEXTER,EMEA,
10809074,PEPPER,pepper_croptype_sweet,5C,83c34231-8948-4b39-a011-4c46e1c9576c,"HYB PEPPER, SWEET",EARLY SUNSATION,AMPAC,
11201521,PEPPER,,5C,b4425d1e-1b8f-47c1-b29a-1709e8c716b9,"HYB PEPPER, SWEET",DRP 2565,EMEA,
11638965,PEPPER,pepper_croptype_sweet,5C,2c4d2d4b-8cc2-413d-a46a-164acb20d1e5,"HYB PEPPER, SWEET",SANDROS,EMEA,
11846555,PEPPER,pepper_croptype_sweet,5C,b8da717e-d770-4384-a8c0-59f1c68f3a7d,"HYB PEPPER, SWEET",SV8706PP,EMEA,
12386996,PEPPER,pepper_croptype_sweet,5C,dede757c-0316-4201-9739-e2dc4d47eec3,"HYB PEPPER, SWEET",CARAVAGGIO,AMPAC,
11931412,PEPPER,pepper_croptype_sweet,5C,c49dd0cc-a2c5-4b01-9af0-c11ee0ed514a,"HYB PEPPER, SWEET",SV0522PH,ASIA,
11984525,PEPPER,pepper_croptype_sweet,5C,78a64e84-1f94-4b9e-8ab1-eb4f85958a33,"HYB PEPPER, SWEET",IMBAT,EMEA,
10770892,PEPPER,pepper_croptype_sweet,5C,73bdfd97-7782-4909-a4e8-851449000aa4,"HYB PEPPER, SWEET",BELLADONNA,EMEA,
10759628,PEPPER,pepper_croptype_sweet,5C,d9513c23-8fbd-4123-9fc2-757c498a9064,"HYB PEPPER, SWEET",RED KNIGHT,AMPAC,
10763797,PEPPER,pepper_croptype_sweet,5C,dea7f251-ca88-46d1-8ea2-271426bb7a8e,"HYB PEPPER, SWEET",PLATO,ASIA,
