mtrl_nbr,matrl_typ,prod_hierarchy,fmly_nm,mtrl_grp,specie_nm,fmly_cd,mat_pric_grp,prod_typ_cd,covar_id,variety_nm,variety_cd,scnd_nm,variety_abbrv_cd,rprdctn_typ_nm,gnrtn_cd,basic_mtrl_nbr,basic_mtrl_dsc,semi_100_mtrl_nbr,semi_100_mtrl_dsc,pricing_ref_mtrl_nbr,phase_cd,base_uom_cd,brand_nm,pkg_uom_nm,pkg_uom_desc,pkg_dsc,pkg_typ_dsc,pkg_typ_nm,pkg_siz_nm,trtmnt_cd,trtmnt_dsc,trtmnt_long_dsc,carrier_dsc,seed_enhcmnt_cd,seed_enhcmnt_dsc,mod_dsc,seed_size_dsc,min_wgt_to_size_ratio,nbr_of_sizes_cnt,pllntr_nm,pllntr_abbrv,sllng_env_nm,sllng_env_desc,crop_cd,dffclt_to_prdc_cd,labeling_dsc,pre_prntd_pkg_dsc,matur_index_nbr,brdr_cd,short_mtrl_dsc,chng_dt,blndr_mtrl_dsc,sub_mrkt_nm,sub_sub_mrkt_nm,supply_chain_ownr_nm,pre_cmrcl_nm,shelf_life_days_cnt,royalty_cd,prev_nm_1,prev_nm_2,prev_nm_3,prev_nm_4,prev_nm_5,gross_mrgn_pct,old_mtr_nbr,criticality_nbr,mtrl_pricing_grp_dsc,prod_typ_dsc,gnrtn_nm,basic_tsw,semi_tsw,veg_male_prntl_mtrl_nbr,male_prntl_basic_mtrl_nbr,male_variety_nm,veg_female_prntl_mtrl_nbr,female_prntl_basic_mtrl_nbr,female_variety_nm,carrier_cd,aa_mtrl_cd,brnd_nm_desc,del_ind,futr_mtrl_ind,own_rgn_nm,prod_precmrcl_nm,df_mtrl_ind,scndry_vrty_nm,prod_fmly_cd,prod_fmly_nm,prod_grp_cd,mtrl_grp_desc,owning_segment,refresh_datetime
000000000012446808,HALB,Y6189HTSOPFHLG0600,SOLANACEOUS,H189,PEPPER,Y6,TS,HLG,98021709,RED IMPACT,202274, ,RED IMPACT,HYB,C,000000000012446808,VTS.RED IMPACT.DRTY.100.000.000,000000000012446809,VTS.RED IMPACT.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,2,,,OPF,Open Field 1,083H, ,, ,0.0,,VTS.RED IMPACT.DRTY.100.000.000,2025-01-06, ,,,OPN,13-8T-HLG-3142,, ,,,,,,P0,,,"HYB PEPPER, SWEET",Half Long,Commercial Seed,7.672,7.672,000000000012438664,12438658,SLR8T15-6326,000000000012438652,12438636,SLR8T15-6327,000,DRTY,S - SVS,,,NAM,,N-A,,Y6,SOLANACEOUS,H189,PEPPER,OPN,2025-05-15 00:10:02.592369+00:00
000000000012827336,HALB,Y6189HTSOPFHLG0600,SOLANACEOUS,H189,PEPPER,Y6,TS,HLG,93302309,RED CYCLONE,275243, ,RED CYCLONE,HYB,C,000000000012827336,VTS.RED CYCLONE.DRTY.100.000.000,000000000012827337,VTS.RED CYCLONE.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,2,,,OPF,Open Field 1,083H, ,, ,0.0,,VTS.RED CYCLONE.DRTY.100.000.000,2025-01-06, ,,,OPN,12-8T-HLG-2138,, ,,,,,,P0,,,"HYB PEPPER, SWEET",Half Long,Commercial Seed,8.04,8.04,000000000012827289,12827283,SLR8T14-6237,000000000012827319,12827313,SBR8T14-6236,000,DRTY,S - SVS,,,NAM,,N-A,,Y6,SOLANACEOUS,H189,PEPPER,OPN,2025-05-15 00:10:02.592369+00:00
000000000012655881,HALB,Y6189HTSOPFPNT0600,SOLANACEOUS,H189,PEPPER,Y6,TS,PNT,124981609,BARRIER,250576, ,BARRIER,HYB,C,000000000012655881,VTS.BARRIER.DRTY.100.000.000,000000000012655880,VTS.BARRIER.SEMI.100.000.000,,5A,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,3,,,OPF,Open Field 1,083H, ,, ,0.0,,VTS.BARRIER.DRTY.100.000.000,2025-01-06, ,,,OPN,15-E8-PNT-8735,, ,,,,,,P0,,,"HYB PEPPER, SWEET",Pointed,Commercial Seed,7.648,7.648,000000000012655778,12655772,SCT-E815-0189,000000000012655618,12655612,SCT-E815-0193,000,DRTY,S - SVS,,,EMEA,,N-A,,Y6,SOLANACEOUS,H189,PEPPER,OPN,2025-05-15 00:10:02.592369+00:00
000000000011984525,HALB,Y6189HTSOPFPNT0600,SOLANACEOUS,H189,PEPPER,Y6,TS,PNT,72956809,IMBAT,121077, ,IMBAT,HYB,C,000000000011984525,VTS.IMBAT.DRTY.100.000.000,000000000011984526,VTS.IMBAT.SEMI.100.000.000,,5C,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,3.0,3,,,OPF,Open Field 1,083H, ,, ,0.0,,VTS.IMBAT.DRTY.100.000.000,2025-02-27, ,,,OPN,12-XE-PNT-8707,, ,,,,,,P0,,,"HYB PEPPER, SWEET",Pointed,Commercial Seed,6.316,6.316,000000000011984281,11984275,SCT-E8120037,000000000011644243,11630097,SHY-178-BOTS,000,DRTY,S - SVS,,,EMEA,,N-A,,Y6,SOLANACEOUS,H189,PEPPER,OPN,2025-05-15 00:10:02.592369+00:00
000000000011846555,HALB,Y6189HTSOPFPNT0600,SOLANACEOUS,H189,PEPPER,Y6,TS,PNT,56747009,KAPRIMA,71398, ,KAPRIMA,HYB,C,000000000011846555,VTS.KAPRIMA.DRTY.100.000.000,000000000011846556,VTS.KAPRIMA.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,3.0,3,,,OPF,Open Field 1,083H, ,, ,0.0,,VTS.KAPRIMA.DRTY.100.000.000,2025-02-27, ,,,OPN,11-XE-PNT-8706,, ,11-XE-PNT-8706,,,,,P1,,,"HYB PEPPER, SWEET",Pointed,Commercial Seed,6.156,6.156,000000000011430776,10893430,SCT-113-1071,000000000011846504,11846501,SLRXE11-0011,000,DRTY,S - SVS,,,EMEA,,N-A,,Y6,SOLANACEOUS,H189,PEPPER,OPN,2025-05-15 00:10:02.592369+00:00
000000000030059557,HALB,Y6189HTSOPFPNT0600,SOLANACEOUS,H189,PEPPER,Y6,TS,PNT,149093209,SVPP0942,310080, ,SVPP0942,HYB,C,000000000030059557,VTS.SVPP0942.DRTY.100.000.000,000000000030059558,VTS.SVPP0942.SEMI.100.000.000,,4B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,2,,,OPF,Open Field 1,083H, ,, ,0.0,,VTS.SVPP0942.DRTY.100.000.000,2025-02-27, ,,,OPN,16-FD-PNT-0942,, ,,,,,,P0,,,"HYB PEPPER, SWEET",Pointed,Commercial Seed,7.003,7.003,000000000030059460,30059454,SHY-FD19-1508,000000000012494517,12494511,SHY-FD-1254,000,DRTY,S - SVS,,,NAM,,N-A,,Y6,SOLANACEOUS,H189,PEPPER,OPN,2025-05-15 00:10:02.592369+00:00
000000000012178740,HALB,Y6189HTSOPFPNT0600,SOLANACEOUS,H189,PEPPER,Y6,TS,PNT,77326809,TONTON,151652, ,TONTON,HYB,C,000000000012178740,VTS.TONTON.DRTY.100.000.000,000000000012178741,VTS.TONTON.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,3.0,3,,,OPF,Open Field 1,083H, ,, ,0.0,,VTS.TONTON.DRTY.100.000.000,2025-02-27, ,,,OPN,12-XE-PNT-8710,, ,,,,,,P1,,,"HYB PEPPER, SWEET",Pointed,Commercial Seed,6.855,6.855,000000000011984281,11984275,SCT-E8120037,000000000011846469,11846466,SLRXE11-0006,000,DRTY,S - SVS,,,EMEA,,N-A,,Y6,SOLANACEOUS,H189,PEPPER,OPN,2025-05-15 00:10:02.592369+00:00
000000000030007464,HALB,Y6189HTSOPFPNT0600,SOLANACEOUS,H189,PEPPER,Y6,TS,PNT,149125609,KUBAT,304898, ,KUBAT,HYB,C,000000000030007464,VTS.KUBAT.DRTY.100.000.000,000000000030007465,VTS.KUBAT.SEMI.100.000.000,,5X,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,3,,,OPF,Open Field 1,083H, ,, ,0.0,,VTS.KUBAT.DRTY.100.000.000,2025-03-03, ,,,OPN,19-E8-PNT-8761,, ,,,,,,P0,,,"HYB PEPPER, SWEET",Pointed,Commercial Seed,6.572,6.572,000000000030008446,30008440,SCT-E818-5067V,000000000011644243,11630097,SHY-178-BOTS,000,DRTY,S - SVS,,,EMEA,,N-A,,Y6,SOLANACEOUS,H189,PEPPER,OPN,2025-05-15 00:10:02.592369+00:00
000000000030060113,HALB,Y6189HTSOPFSPE0600,SOLANACEOUS,H189,PEPPER,Y6,TS,SPE,150837509,SVPS7311,310055, ,SVPS7311,HYB,C,000000000030060113,VTS.SVPS7311.DRTY.100.000.000,000000000030060114,VTS.SVPS7311.SEMI.100.000.000,,5X,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,2,,,OPF,Open Field 1,083H, ,, ,0.0,,VTS.SVPS7311.DRTY.100.000.000,2025-02-27, ,,,OPN,18-E7-SPE-7311,, ,,,,,,P0,,,"HYB PEPPER, SWEET",Specialties,Commercial Seed,6.279,6.279,000000000030060098,30060092,SMO-E719-1077V,000000000030060086,30060080,SMOE713-T152,000,DRTY,S - SVS,,,NAM,,N-A,,Y6,SOLANACEOUS,H189,PEPPER,OPN,2025-05-15 00:10:02.592369+00:00
000000000030060277,HALB,Y6189HTSOPFSPE0600,SOLANACEOUS,H189,PEPPER,Y6,TS,SPE,150876009,EXUMA,310138, ,EXUMA,HYB,C,000000000030060277,VTS.EXUMA.DRTY.100.000.000,000000000030060278,VTS.EXUMA.SEMI.100.000.000,,5X,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,2,,,OPF,Open Field 1,083H, ,, ,0.0,,VTS.EXUMA.DRTY.100.000.000,2025-02-27, ,,,OPN,18-E7-SPE-2762,, ,,,,,,P0,,,"HYB PEPPER, SWEET",Specialties,Commercial Seed,6.279,6.279,000000000030060203,30060196,SCU-E716-2357V,000000000030060192,30060186,SCU-E719-0995V,000,DRTY,S - SVS,,,NAM,,N-A,,Y6,SOLANACEOUS,H189,PEPPER,OPN,2025-05-15 00:10:02.592369+00:00
000000000013022381,HALB,Y6189HTSOPFSPE0600,SOLANACEOUS,H189,PEPPER,Y6,TS,SPE,145213409,SVPS0897,296280, ,SVPS0897,HYB,C,000000000013022381,VTS.SVPS0897.DRTY.100.000.000,000000000013022380,VTS.SVPS0897.SEMI.100.000.000,,5X,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,2,,,OPF,Open Field 1,083H, ,, ,0.0,,VTS.SVPS0897.DRTY.100.000.000,2025-01-06, ,,,OPN,18-E7-SPE-0897,, ,,,,,,P0,,,"HYB PEPPER, SWEET",Specialties,Commercial Seed,7.526,7.526,000000000013022377,13022371,SMO-E718-0956,000000000013022227,13022221,SMR-E718-0959,000,DRTY,S - SVS,,,NAM,,N-A,,Y6,SOLANACEOUS,H189,PEPPER,OPN,2025-05-15 00:10:02.592369+00:00
000000000013022275,HALB,Y6189HTSOPFSPE0600,SOLANACEOUS,H189,PEPPER,Y6,TS,SPE,145224009,SVPS0953,296306, ,SVPS0953,HYB,C,000000000013022275,VTS.SVPS0953.DRTY.100.000.000,000000000013022274,VTS.SVPS0953.SEMI.100.000.000,,5X,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,2,,,OPF,Open Field 1,083H, ,, ,0.0,,VTS.SVPS0953.DRTY.100.000.000,2025-01-06, ,,,OPN,18-E7-SPE-0953,, ,,,,,,P0,,,"HYB PEPPER, SWEET",Specialties,Commercial Seed,6.001,6.001,000000000013022271,13022265,SMO-E718-0977,000000000013022261,13022255,SMO-E718-0979,000,DRTY,S - SVS,,,NAM,,N-A,,Y6,SOLANACEOUS,H189,PEPPER,OPN,2025-05-15 00:10:02.592369+00:00
000000000030063095,HALB,Y6189HTSOPFSPE0600,SOLANACEOUS,H189,PEPPER,Y6,TS,SPE,151143909,SVPS2784,310180, ,SVPS2784,HYB,C,000000000030063095,VTS.SVPS2784.DRTY.100.000.000,000000000030063096,VTS.SVPS2784.SEMI.100.000.000,,5X,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,2,,,OPF,Open Field 1,083H, ,, ,0.0,,VTS.SVPS2784.DRTY.100.000.000,2025-02-27, ,,,OPN,18-E7-SPE-2784,, ,,,,,,P0,,,"HYB PEPPER, SWEET",Specialties,Commercial Seed,6.279,6.279,000000000030062154,30062148,SCU-E719-0999V,000000000030063035,30063029,SCU-E716-2355V,000,DRTY,S - SVS,,,NAM,,N-A,,Y6,SOLANACEOUS,H189,PEPPER,OPN,2025-05-15 00:10:02.592369+00:00
000000000030112539,HALB,Y6189HTSOPFZSP0600,SOLANACEOUS,H189,PEPPER,Y6,TS,ZSP,153463609,HEARTBEAT,316773, ,HEARTBEAT,HYB,C,000000000030112539,VTS.HEARTBEAT.DRTY.100.000.000,000000000030112540,VTS.HEARTBEAT.SEMI.100.000.000,,5X,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,2,,,OPF,Open Field 1,083H, ,, ,0.0,,VTS.HEARTBEAT.DRTY.100.000.000,2025-02-27, ,,,OPN,18-8T-ZSP-4566,, ,,,,,,P0,,,"HYB PEPPER, SWEET",Other Pepper Sweet,Commercial Seed,8.294,8.294,000000000030112533,30112527,ZSP-8T20-6748,000000000030112523,30112517,ZSP-8T20-6764,000,DRTY,S - SVS,,,NAM,,N-A,,Y6,SOLANACEOUS,H189,PEPPER,OPN,2025-05-15 00:10:02.592369+00:00
000000000011707184,HALB,Y6189HTSOPFZSP0600,SOLANACEOUS,H189,PEPPER,Y6,TS,ZSP,46527309,PRITANNIA,47881, ,PRITANNIA,HYB,C,000000000011707184,VTS.PRITANNIA.DRTY.100.000.000,000000000011707185,VTS.PRITANNIA.SEMI.100.000.000,,5C,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,3.0,3,,,OPF,Open Field 1,083H, ,, ,0.0,,VTS.PRITANNIA.DRTY.100.000.000,2025-02-27, ,,,OPN,SPR-0129,, ,SPR-0129,,,,,P2,,,"HYB PEPPER, SWEET",Other Pepper Sweet,Commercial Seed,8.983,8.983,000000000011440182,11206364,SBR-163-5034,000000000011704308,11704307,SZZXE11-0004,000,DRTY,S - SVS,,,EMEA,,N-A,,Y6,SOLANACEOUS,H189,PEPPER,OPN,2025-05-15 00:10:02.592369+00:00
000000000011847948,HALB,Y6189HTSOPFZSP0600,SOLANACEOUS,H189,PEPPER,Y6,TS,ZSP,56746809,CARCASSONE,71396, ,CARCASSONE,HYB,C,000000000011847948,VTS.CARCASSONE.DRTY.100.000.000,000000000011847949,VTS.CARCASSONE.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,3.0,3,,,OPF,Open Field 1,083H, ,, ,0.0,,VTS.CARCASSONE.DRTY.100.000.000,2025-01-06, ,,,OPN,11-XE-ZSP-6801,, ,11-XE-ZSP-6801,,,,,P0,,,"HYB PEPPER, SWEET",Other Pepper Sweet,Commercial Seed,9.4,9.4,000000000011847933,11847930,SZZXE11-0006,000000000011847799,11847796,SZZXE11-0005,000,DRTY,S - SVS,,,EMEA,,N-A,,Y6,SOLANACEOUS,H189,PEPPER,OPN,2025-05-15 00:10:02.592369+00:00
000000000012634615,HALB,Y6197HR2GLSTRS1700,SOLANACEOUS,H197,TOMATO,Y6,R2,TRS,125204209,EQUIFORT,245715, ,EQUIFORT,HYB,C,000000000012634615,VR2.EQUIFORT.DRTY.100.000.000,000000000012634616,VR2.EQUIFORT.SEMI.100.000.000,,5B,KCS,17,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,GLS,Heated Glasshouse,0R2H, ,, ,0.0,,VR2.EQUIFORT.DRTY.100.000.000,2025-01-06, ,,,PRC,16-XI-TRS-0018,, ,,,,,,P0,,,"HYB TOMATO, RTSTCK",Rootstock Tomato,Commercial Seed,1.581,1.581,000000000011637651,11628091,FIR-180-SCHAT,000000000012634614,12634538,TRS-XI15-0287GMS,000,DRTY,D - DE RUITER,,,EMEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,PRC,2025-05-15 00:10:02.592369+00:00
000000000012101790,HALB,Y6197HR2GRHTRS0600,SOLANACEOUS,H197,TOMATO,Y6,R2,TRS,82750209,SVTX6258,139351, ,SVTX6258,HYB,C,000000000012101790,VR2.SVTX6258.DRTY.100.000.000,000000000012101791,VR2.SVTX6258.SEMI.100.000.000,,5C,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,GRH,Netted & Plastic House,0R2H, ,, ,0.0,,VR2.SVTX6258.DRTY.100.000.000,2025-01-21, ,,,SML,13-9S-TRS-2902,, ,,,,,,P0,,,"HYB TOMATO, RTSTCK",Rootstock Tomato,Commercial Seed,2.024,2.024,000000000012101809,12101803,TRS9S11-0715,000000000012101799,12101793,TRS9S11-0718,000,DRTY,S - SVS,,,NORTH ASIA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,SML,2025-05-15 00:10:02.592369+00:00
000000000012741728,HALB,Y6197HR2GRHTRS0600,SOLANACEOUS,H197,TOMATO,Y6,R2,TRS,133351809,SVTX0903,264107, ,SVTX0903,HYB,C,000000000012741728,VR2.SVTX0903.DRTY.100.000.000,000000000012741729,VR2.SVTX0903.SEMI.100.000.000,,4A,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,GRH,Netted & Plastic House,0R2H, ,, ,0.0,,VR2.SVTX0903.DRTY.100.000.000,2025-01-06, ,,,OPN,15-9S-TRS-0903,, ,,,,,,P0,,,"HYB TOMATO, RTSTCK",Rootstock Tomato,Commercial Seed,1.306,1.306,000000000012626333,12626327,TRS-9S15-0911,000000000012626313,12626307,TRS-9S15-0910,000,DRTY,S - SVS,,,EMEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,PRC,2025-05-15 00:10:02.592369+00:00
000000000012315145,HALB,Y6197HR2GRHTRS1700,SOLANACEOUS,H197,TOMATO,Y6,R2,TRS,94694509,IDEALFORT,287758, ,IDEALFORT,HYB,C,000000000012315145,VR2.IDEALFORT.DRTY.100.000.000,000000000012315146,VR2.IDEALFORT.SEMI.100.000.000,,5B,KCS,17,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,GRH,Netted & Plastic House,0R2H, ,, ,0.0,,VR2.IDEALFORT.DRTY.100.000.000,2025-01-06, ,,,PRC,14-XI-TRS-0163,, ,DR6632TX,,,,,P0,,,"HYB TOMATO, RTSTCK",Rootstock Tomato,Commercial Seed,1.704,1.704,000000000011732172,11732171,TRSXI11-0003,000000000011643561,11642291,FIR-198-BRUID-GMS,000,DRTY,D - DE RUITER,,,SAM,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,PRC,2025-05-15 00:10:02.592369+00:00
000000000030107404,HALB,Y6197HR2GRHTRS1700,SOLANACEOUS,H197,TOMATO,Y6,R2,TRS,141243209,DRTX0043,315339, ,DRTX0043,HYB,C,000000000030107404,VR2.DRTX0043.DRTY.100.000.000,000000000030107715,VR2.DRTX0043.SEMI.100.000.000,,4A,KCS,17,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,GRH,Netted & Plastic House,0R2H, ,, ,0.0,,VR2.DRTX0043.DRTY.100.000.000,2025-01-06, ,,,PRC,18-XI-TRS-0043,, ,,,,,,P0,,,"HYB TOMATO, RTSTCK",Rootstock Tomato,Commercial Seed,1.47,1.47,000000000013068036,13068030,TRS-XI16-0737,000000000013057281,13057275,TRS-XI17-0093GMS,000,DRTY,D - DE RUITER,,,NAM,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,PRC,2025-05-15 00:10:02.592369+00:00
000000000012602848,HALB,Y6197HR2GRHTRS1700,SOLANACEOUS,H197,TOMATO,Y6,R2,TRS,122141609,KRATOFORT,237207, ,KRATOFORT,HYB,C,000000000012602848,VR2.KRATOFORT.DRTY.100.000.000,000000000012602849,VR2.KRATOFORT.SEMI.100.000.000,,5B,KCS,17,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,GRH,Netted & Plastic House,0R2H, ,, ,0.0,,VR2.KRATOFORT.DRTY.100.000.000,2025-01-06, ,,,PRC,16-XI-TRS-0032,, ,,,,,,P0,,,"HYB TOMATO, RTSTCK",Rootstock Tomato,Commercial Seed,1.394,1.394,000000000012602877,12602871,TRS-XI15-0574,000000000011634611,11636013,FIR-190-ZILVER-GMS,000,DRTY,D - DE RUITER,,,EMEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,PRC,2025-05-15 00:10:02.592369+00:00
000000000012419174,HALB,Y6197HR2GRHTRS1700,SOLANACEOUS,H197,TOMATO,Y6,R2,TRS,103751509,DYNAFORT,230024, ,DYNAFORT,HYB,C,000000000012419174,VR2.DYNAFORT.DRTY.100.000.000,000000000012419175,VR2.DYNAFORT.SEMI.100.000.000,,5B,KCS,17,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,GRH,Netted & Plastic House,0R2H, ,, ,0.0,,VR2.DYNAFORT.DRTY.100.000.000,2025-01-06, ,,,PRC,15-XI-TRS-0170,, ,,,,,,P1,,,"HYB TOMATO, RTSTCK",Rootstock Tomato,Commercial Seed,2.77,2.77,000000000011630698,11642594,FIR-198-OUX,000000000012420198,12420192,TRSXI14-0032GMS,000,DRTY,D - DE RUITER,,,EMEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,PRC,2025-05-15 00:10:02.592369+00:00
000000000012122291,HALB,Y6197HR2GRHTRS1700,SOLANACEOUS,H197,TOMATO,Y6,R2,TRS,85347409,BALANCEFORT,227686, ,BALANCEFORT,HYB,C,000000000012122291,VR2.BALANCEFORT.DRTY.100.000.000,000000000012122292,VR2.BALANCEFORT.SEMI.100.000.000,,5B,KCS,17,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,GRH,Netted & Plastic House,0R2H, ,, ,0.0,,VR2.BALANCEFORT.DRTY.100.000.000,2025-01-06, ,,,PRC,13-XI-TRS-0155,, ,DR9011TX,,,,,P1,,,"HYB TOMATO, RTSTCK",Rootstock Tomato,Commercial Seed,1.439,1.439,000000000011732172,11732171,TRSXI11-0003,000000000011634611,11636013,FIR-190-ZILVER-GMS,000,DRTY,D - DE RUITER,,,EMEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,PRC,2025-05-15 00:10:02.592369+00:00
000000000012274074,HALB,Y6197HR2GRHTRS1700,SOLANACEOUS,H197,TOMATO,Y6,R2,TRS,92260909,VITALFORT,280162, ,VITALFORT,HYB,C,000000000012274074,VR2.VITALFORT.DRTY.100.000.000,000000000012274075,VR2.VITALFORT.SEMI.100.000.000,,5B,KCS,17,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,0,,,GRH,Netted & Plastic House,0R2H, ,, ,0.0,,VR2.VITALFORT.DRTY.100.000.000,2025-01-06, ,,,PRC,14-XI-TRS-0159,, ,DR0159TX,,,,,P0,,,"HYB TOMATO, RTSTCK",Rootstock Tomato,Commercial Seed,1.354,1.354,000000000012274057,12274053,TRSXI13-0020,000000000011634611,11636013,FIR-190-ZILVER-GMS,000,DRTY,D - DE RUITER,,,EMEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,PRC,2025-05-15 00:10:02.592369+00:00
000000000012935170,HALB,Y6197HTUGLSCCT1700,SOLANACEOUS,H197,TOMATO,Y6,TU,CCT,141302609,DRTC8547,286284, ,DRTC8547,HYB,C,000000000012935170,VTU.DRTC8547.DRTY.100.000.000,000000000012935171,VTU.DRTC8547.SEMI.100.000.000,,4A,KCS,17,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,4,,,GLS,Heated Glasshouse,089H, ,, ,0.0,,VTU.DRTC8547.DRTY.100.000.000,2025-01-06, ,,,PRC,18-HE-CCT-8547,, ,,,,,,P0,,,"HYB TOMATO, FMKT IND",FM Cherry Cocktail,Commercial Seed,1.973,1.973,000000000011447061,11277849,CHI-180-BOIRE,000000000012441209,12441203,CHIHE13-1063,000,DRTY,D - DE RUITER,,,NAM,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,PRC,2025-05-15 00:10:02.592369+00:00
000000000012565950,HALB,Y6197HTUGLSCCT1700,SOLANACEOUS,H197,TOMATO,Y6,TU,CCT,115121609,YELORITA,280732, ,YELORITA,HYB,C,000000000012565950,VTU.YELORITA.DRTY.100.000.000,000000000012565951,VTU.YELORITA.SEMI.100.000.000,,5B,KCS,17,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,3,,,GLS,Heated Glasshouse,089H, ,, ,0.0,,VTU.YELORITA.DRTY.100.000.000,2025-03-18, ,,,PRC,13-XL-FSP-6438,, ,SVTS8142,YELORITA,,,,P0,,,"HYB TOMATO, FMKT IND",FM Cherry Cocktail,Commercial Seed,2.27,2.27,000000000012565569,12565563,CHIXL15-5119,000000000011625182,11625099,FSP-176-GALIN,000,DRTY,D - DE RUITER,,,EMEA,,N-A,,Y6,SOLANACEOUS,H197,TOMATO,PRC,2025-05-15 00:10:02.592369+00:00
